TARGET_B,ZIPGROUP,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner dummy,NUMCHLD,INCOME,gender dummy,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,LN_HV,LN_Icmed,LN_Icavg,LN_IC15,LN_NUMPROM,LN_RAMNTALL,LN_MAXRAMNT,LN_LASTGIFT,LN_totalmonths,LN_TIMELAG,_LN_AVGGIFT
1,4,0,0,1,0,0,1,1,1,8,650,277,327,30,42,76,12,12,32,8,9.5,6.476972363,5.624017506,5.789960171,3.401197382,3.737669618,4.33073334,2.48490665,2.48490665,3.465735903,2.079441542,2.251291799
0,2,1,0,0,0,1,1,6,0,8,1166,459,488,8,71,155,25,10,37,9,11.07142857,7.061334367,6.12905021,6.190315406,2.079441542,4.262679877,5.043425117,3.218875825,2.302585093,3.610917913,2.197224577,2.404367787
0,3,0,1,0,0,1,1,4,0,7,409,334,318,13,52,100,13,13,34,1,8.333333333,6.013715156,5.811140993,5.762051383,2.564949357,3.951243719,4.605170186,2.564949357,2.564949357,3.526360525,0,2.120263536
0,5,0,0,0,1,1,1,4,1,8,423,271,313,18,51,80,7,7,32,3,5,6.047372179,5.602118821,5.746203191,2.890371758,3.931825633,4.382026635,1.945910149,1.945910149,3.465735903,1.098612289,1.609437912
1,3,0,1,0,0,0,1,7,1,1,351,192,239,34,54,93.5,15,15,36,9,5.194444444,5.860786223,5.257495372,5.476463552,3.526360525,3.988984047,4.537961436,2.708050201,2.708050201,3.583518938,2.197224577,1.647589678
0,4,0,0,1,0,1,1,4,0,2,225,199,198,31,47,133,20,20,36,12,16.625,5.416100402,5.293304825,5.288267031,3.433987204,3.850147602,4.890349128,2.995732274,2.995732274,3.583518938,2.48490665,2.810907587
1,5,0,0,0,1,1,1,4,1,8,1342,566,606,2,57,77,15,15,37,5,8.555555556,7.201916318,6.338594078,6.406879986,0.693147181,4.043051268,4.343805422,2.708050201,2.708050201,3.610917913,1.609437912,2.146580845
1,2,1,0,0,0,1,1,4,1,8,442,281,313,25,30,37,8,5,31,4,5.285714286,6.091309882,5.638354669,5.746203191,3.218875825,3.401197382,3.610917913,2.079441542,1.609437912,3.433987204,1.386294361,1.665007764
1,3,0,1,0,0,1,1,4,0,6,713,362,411,9,71,170,12,12,31,6,8.5,6.56948142,5.891644212,6.018593214,2.197224577,4.262679877,5.135798437,2.48490665,2.48490665,3.433987204,1.791759469,2.140066163
1,4,0,0,1,0,1,1,1,1,8,760,390,386,14,80,110,5,5,32,7,4.4,6.633318433,5.966146739,5.955837369,2.63905733,4.382026635,4.700480366,1.609437912,1.609437912,3.465735903,1.945910149,1.481604541
0,5,0,0,0,1,1,1,4,1,3,895,493,465,2,99,236,20,5,26,4,7.612903226,6.796823718,6.200509174,6.142037406,0.693147181,4.59511985,5.463831805,2.995732274,1.609437912,3.258096538,1.386294361,2.029844601
0,5,0,0,0,1,1,1,5,0,8,2284,462,537,10,23,26,16,16,37,4,13,7.733683571,6.135564891,6.285998095,2.302585093,3.135494216,3.258096538,2.772588722,2.772588722,3.610917913,1.386294361,2.564949357
1,3,0,1,0,0,1,1,7,1,8,1082,587,631,2,20,25,11,11,31,3,8.333333333,6.986566459,6.37502482,6.447305863,0.693147181,2.995732274,3.218875825,2.397895273,2.397895273,3.433987204,1.098612289,2.120263536
1,5,0,0,0,1,1,1,7,0,3,1124,419,452,10,41,50,20,5,31,24,10,7.02464903,6.03787092,6.11368218,2.302585093,3.713572067,3.912023005,2.995732274,1.609437912,3.433987204,3.17805383,2.302585093
0,2,1,0,0,0,1,1,6,0,8,2263,764,793,11,22,36,20,20,31,5,12,7.724446646,6.638567789,6.675823222,2.397895273,3.091042453,3.583518938,2.995732274,2.995732274,3.433987204,1.609437912,2.48490665
1,3,0,1,0,0,1,1,4,1,4,362,312,320,24,35,45,15,15,35,9,15,5.891644212,5.743003188,5.768320996,3.17805383,3.555348061,3.80666249,2.708050201,2.708050201,3.555348061,2.197224577,2.708050201
0,5,0,0,0,1,1,1,4,1,3,1596,272,329,22,55,92,7,5,32,9,5.111111111,7.375255778,5.605802066,5.796057751,3.091042453,4.007333185,4.521788577,1.945910149,1.609437912,3.465735903,2.197224577,1.631416819
1,2,1,0,0,0,1,1,6,0,8,729,339,369,14,39,225,50,50,32,4,22.5,6.591673732,5.826000107,5.910796644,2.63905733,3.663561646,5.416100402,3.912023005,3.912023005,3.465735903,1.386294361,3.113515309
1,2,1,0,0,0,1,1,1,1,8,702,238,321,19,71,208,11,9,30,6,7.428571429,6.553933404,5.472270674,5.771441123,2.944438979,4.262679877,5.33753808,2.397895273,2.197224577,3.401197382,1.791759469,2.00533357
0,5,0,0,0,1,1,1,5,0,8,1490,410,438,10,33,105,15,15,35,3,10.5,7.306531399,6.01615716,6.08221891,2.302585093,3.496507561,4.65396035,2.708050201,2.708050201,3.555348061,1.098612289,2.351375257
0,5,0,0,0,1,1,1,6,1,3,679,316,339,12,41,72,21,21,37,12,12,6.520621128,5.755742214,5.826000107,2.48490665,3.713572067,4.276666119,3.044522438,3.044522438,3.610917913,2.48490665,2.48490665
0,3,0,1,0,0,1,1,4,1,8,274,187,212,36,51,49,7,5,31,4,4.9,5.613128106,5.231108617,5.356586275,3.583518938,3.931825633,3.891820298,1.945910149,1.609437912,3.433987204,1.386294361,1.589235205
0,5,0,0,0,1,1,1,4,1,5,793,276,316,21,78,447,27,20,28,3,16.55555556,6.675823222,5.620400866,5.755742214,3.044522438,4.356708827,6.102558595,3.295836866,2.995732274,3.33220451,1.098612289,2.806721729
1,4,0,0,1,0,1,1,4,0,7,589,437,454,9,71,118,10,10,30,3,7.375,6.378426184,6.079933195,6.118097198,2.197224577,4.262679877,4.770684624,2.302585093,2.302585093,3.401197382,1.098612289,1.998095902
1,4,0,0,1,0,1,1,5,1,5,807,399,386,4,57,112,10,8,31,4,6.588235294,6.693323668,5.988961417,5.955837369,1.386294361,4.043051268,4.718498871,2.302585093,2.079441542,3.433987204,1.386294361,1.885285527
0,4,0,0,1,0,1,1,7,1,8,1157,569,568,2,35,94,15,15,37,4,11.75,7.053585727,6.343880434,6.342121419,0.693147181,3.555348061,4.543294782,2.708050201,2.708050201,3.610917913,1.386294361,2.463853241
0,5,0,0,0,1,1,1,4,0,8,1282,503,575,5,78,204,15,10,32,32,10.2,7.156176637,6.22059017,6.354370041,1.609437912,4.356708827,5.318119994,2.708050201,2.302585093,3.465735903,3.465735903,2.32238772
1,5,0,0,0,1,1,1,7,0,8,3704,671,793,0,20,20,15,15,37,5,10,8.217168596,6.508769137,6.675823222,,2.995732274,2.995732274,2.708050201,2.708050201,3.610917913,1.609437912,2.302585093
1,2,1,0,0,0,1,1,1,1,8,1138,424,441,9,25,34,5,5,30,1,4.25,7.037027615,6.049733455,6.089044875,2.197224577,3.218875825,3.526360525,1.609437912,1.609437912,3.401197382,0,1.446918983
0,2,1,0,0,0,1,1,4,0,7,1342,463,553,8,47,106,15,14,30,9,10.6,7.201916318,6.137727054,6.315358002,2.079441542,3.850147602,4.663439094,2.708050201,2.63905733,3.401197382,2.197224577,2.360854001
0,5,0,0,0,1,1,1,4,1,7,657,389,367,22,41,223,15,14,31,2,10.61904762,6.487684018,5.963579344,5.905361848,3.091042453,3.713572067,5.407171771,2.708050201,2.63905733,3.433987204,0.693147181,2.362649334
1,3,0,1,0,0,0,1,2,1,0,446,256,256,24,70,107,8,6,32,9,4.863636364,6.100318952,5.545177444,5.545177444,3.17805383,4.248495242,4.672828834,2.079441542,1.791759469,3.465735903,2.197224577,1.581786381
1,2,1,0,0,0,1,1,3,1,9,685,456,484,0,44,75,20,20,37,10,15,6.529418838,6.12249281,6.182084907,,3.784189634,4.317488114,2.995732274,2.995732274,3.610917913,2.302585093,2.708050201
1,4,0,0,1,0,1,1,4,1,8,542,222,267,28,57,43.25,5,3,29,17,2.883333333,6.295266001,5.402677382,5.587248658,3.33220451,4.043051268,3.766997233,1.609437912,1.098612289,3.36729583,2.833213344,1.058947032
1,5,0,0,0,1,1,1,5,0,6,531,179,215,41,42,44,7,6,31,3,5.5,6.274762021,5.187385806,5.370638028,3.713572067,3.737669618,3.784189634,1.945910149,1.791759469,3.433987204,1.098612289,1.704748092
1,5,0,0,0,1,1,1,4,0,1,0,0,0,0,63,75,10,10,30,8,6.25,,,,,4.143134726,4.317488114,2.302585093,2.302585093,3.401197382,2.079441542,1.832581464
1,5,0,0,0,1,1,1,4,0,6,2453,453,537,9,62,159,32,32,31,23,17.66666667,7.805067044,6.115892125,6.285998095,2.197224577,4.127134385,5.068904202,3.465735903,3.465735903,3.433987204,3.135494216,2.871679625
0,3,0,1,0,0,1,1,5,0,6,531,344,353,20,58,129,10,5,37,5,5.608695652,6.274762021,5.840641657,5.866468057,2.995732274,4.060443011,4.859812404,2.302585093,1.609437912,3.610917913,1.609437912,1.724318188
0,2,1,0,0,0,1,2,5,1,8,429,186,296,40,32,36,15,9,30,22,9,6.061456919,5.225746674,5.690359454,3.688879454,3.465735903,3.583518938,2.708050201,2.197224577,3.401197382,3.091042453,2.197224577
1,5,0,0,0,1,0,1,2,1,7,971,481,524,3,57,129,20,6,28,3,12.9,6.878326468,6.17586727,6.261491684,1.098612289,4.043051268,4.859812404,2.995732274,1.791759469,3.33220451,1.098612289,2.557227311
1,3,0,1,0,0,1,1,2,1,0,238,148,179,51,84,185,6,5,30,2,4.302325581,5.472270674,4.997212274,5.187385806,3.931825633,4.430816799,5.220355825,1.791759469,1.609437912,3.401197382,0.693147181,1.459155709
0,5,0,0,0,1,1,1,4,1,8,1677,482,493,10,42,86,25,15,21,2,14.33333333,7.424761762,6.177944114,6.200509174,2.302585093,3.737669618,4.454347296,3.218875825,2.708050201,3.044522438,0.693147181,2.662587827
0,3,0,1,0,0,1,1,7,1,5,386,227,259,38,49,105,10,10,30,5,6.5625,5.955837369,5.424950017,5.556828062,3.63758616,3.891820298,4.65396035,2.302585093,2.302585093,3.401197382,1.609437912,1.881371628
0,2,1,0,0,0,1,1,5,0,3,459,251,291,20,52,95,17,17,34,5,11.875,6.12905021,5.525452939,5.673323267,2.995732274,3.951243719,4.553876892,2.833213344,2.833213344,3.526360525,1.609437912,2.47443535
0,5,0,0,0,1,0,1,4,1,8,1281,515,592,2,21,30,25,25,31,6,15,7.155396302,6.244166901,6.383506635,0.693147181,3.044522438,3.401197382,3.218875825,3.218875825,3.433987204,1.791759469,2.708050201
1,5,0,0,0,1,1,1,1,1,8,1070,247,313,10,89,101,7,5,22,2,5.05,6.975413927,5.509388337,5.746203191,2.302585093,4.48863637,4.615120517,1.945910149,1.609437912,3.091042453,0.693147181,1.619388243
1,2,1,0,0,0,1,1,4,1,8,863,403,438,6,65,250,24,24,35,13,12.5,6.760414691,5.998936562,6.08221891,1.791759469,4.17438727,5.521460918,3.17805383,3.17805383,3.555348061,2.564949357,2.525728644
0,5,0,0,0,1,1,1,4,1,8,4069,821,902,2,27,123,24,15,28,1,15.375,8.311152548,6.710523109,6.80461452,0.693147181,3.295836866,4.812184355,3.17805383,2.708050201,3.33220451,0,2.732742814
1,2,1,0,0,0,0,1,4,1,5,3063,754,692,16,82,174,10,5,30,5,5.272727273,8.027150107,6.625392368,6.539585956,2.772588722,4.406719247,5.159055299,2.302585093,1.609437912,3.401197382,1.609437912,1.662547738
0,5,0,0,0,1,1,1,4,1,8,1737,381,416,7,18,55,35,35,28,8,27.5,7.459914766,5.942799375,6.03068526,1.945910149,2.890371758,4.007333185,3.555348061,3.555348061,3.33220451,2.079441542,3.314186005
1,5,0,0,0,1,1,1,4,1,0,576,223,253,26,70,137,15,14,33,2,8.058823529,6.356107661,5.407171771,5.533389489,3.258096538,4.248495242,4.919980926,2.708050201,2.63905733,3.496507561,0.693147181,2.086767582
1,3,0,1,0,0,1,1,4,1,8,342,169,216,42,84,306,25,20,37,5,10.55172414,5.834810737,5.129898715,5.375278408,3.737669618,4.430816799,5.723585102,3.218875825,2.995732274,3.610917913,1.609437912,2.356289272
1,3,0,1,0,0,0,1,2,0,3,607,341,414,8,74,161,10,10,36,13,8.473684211,6.408528791,5.831882477,6.025865974,2.079441542,4.304065093,5.081404365,2.302585093,2.302585093,3.583518938,2.564949357,2.136965386
0,3,0,1,0,0,1,1,4,1,7,723,393,442,12,49,99,10,10,31,24,8.25,6.583409222,5.973809612,6.091309882,2.48490665,3.891820298,4.59511985,2.302585093,2.302585093,3.433987204,3.17805383,2.1102132
0,5,0,0,0,1,1,1,4,1,8,2526,413,456,15,58,87,10,10,31,4,4.833333333,7.834392303,6.023447593,6.12249281,2.708050201,4.060443011,4.465908119,2.302585093,2.302585093,3.433987204,1.386294361,1.575536361
1,3,0,1,0,0,1,1,2,0,8,592,282,316,23,36,50,20,20,37,3,10,6.383506635,5.641907071,5.755742214,3.135494216,3.583518938,3.912023005,2.995732274,2.995732274,3.610917913,1.098612289,2.302585093
0,4,0,0,1,0,1,1,5,1,8,515,407,433,5,24,35,15,10,28,1,8.75,6.244166901,6.008813185,6.070737728,1.609437912,3.17805383,3.555348061,2.708050201,2.302585093,3.33220451,0,2.1690537
0,4,0,0,1,0,0,1,3,1,8,636,408,477,8,25,34,10,10,34,3,8.5,6.455198563,6.011267174,6.167516491,2.079441542,3.218875825,3.526360525,2.302585093,2.302585093,3.526360525,1.098612289,2.140066163
1,2,1,0,0,0,1,1,1,0,8,646,358,373,14,74,104.01,5,3,20,16,3.35516129,6.470799504,5.880532986,5.92157842,2.63905733,4.304065093,4.644487048,1.609437912,1.098612289,2.995732274,2.772588722,1.210499844
1,4,0,0,1,0,1,2,4,1,8,667,436,456,4,63,108,20,16,37,28,13.5,6.502790046,6.077642243,6.12249281,1.386294361,4.143134726,4.682131227,2.995732274,2.772588722,3.610917913,3.33220451,2.602689685
1,3,0,1,0,0,0,1,6,0,8,794,530,578,2,46,85,15,15,37,19,12.14285714,6.677083461,6.272877007,6.359573869,0.693147181,3.828641396,4.442651256,2.708050201,2.708050201,3.610917913,2.944438979,2.496741107
0,3,0,1,0,0,1,1,3,1,2,500,255,300,24,54,119,11,10,37,7,9.153846154,6.214608098,5.541263545,5.703782475,3.17805383,3.988984047,4.779123493,2.397895273,2.302585093,3.610917913,1.945910149,2.214174136
1,4,0,0,1,0,1,1,2,0,0,573,193,236,21,70,96,6,5,30,3,4,6.350885717,5.262690189,5.463831805,3.044522438,4.248495242,4.564348191,1.791759469,1.609437912,3.401197382,1.098612289,1.386294361
1,4,0,0,1,0,0,1,2,1,0,555,330,350,14,78,98,7,5,28,3,3.0625,6.318968114,5.799092654,5.857933154,2.63905733,4.356708827,4.584967479,1.945910149,1.609437912,3.33220451,1.098612289,1.119231576
1,5,0,0,0,1,1,1,4,1,5,1095,602,631,3,59,89,10,8,31,7,6.357142857,6.998509642,6.400257445,6.447305863,1.098612289,4.077537444,4.48863637,2.302585093,2.079441542,3.433987204,1.945910149,1.84957904
1,5,0,0,0,1,1,1,4,1,8,2500,363,363,0,30,29,5,5,31,6,4.142857143,7.824046011,5.894402834,5.894402834,,3.401197382,3.36729583,1.609437912,1.609437912,3.433987204,1.791759469,1.421385681
1,5,0,0,0,1,1,1,2,1,8,3111,292,338,21,38,66,15,15,31,4,13.2,8.042699497,5.676753802,5.823045895,3.044522438,3.63758616,4.189654742,2.708050201,2.708050201,3.433987204,1.386294361,2.58021683
1,5,0,0,0,1,1,1,7,1,8,3614,423,514,9,56,80,11,8,30,8,6.153846154,8.192570471,6.047372179,6.242223265,2.197224577,4.025351691,4.382026635,2.397895273,2.079441542,3.401197382,2.079441542,1.817077277
0,5,0,0,0,1,1,1,4,0,5,425,222,288,25,68,145,20,20,36,10,13.18181818,6.052089169,5.402677382,5.66296048,3.218875825,4.219507705,4.976733742,2.995732274,2.995732274,3.583518938,2.302585093,2.57883847
0,5,0,0,0,1,0,1,2,1,0,1423,240,212,30,62,77,5,5,31,6,2.138888889,7.260522598,5.480638923,5.356586275,3.401197382,4.127134385,4.343805422,1.609437912,1.609437912,3.433987204,1.791759469,0.760286483
1,3,0,1,0,0,1,1,4,1,2,271,274,304,18,64,102,15,15,33,8,11.33333333,5.602118821,5.613128106,5.717027701,2.890371758,4.158883083,4.624972813,2.708050201,2.708050201,3.496507561,2.079441542,2.427748236
1,2,1,0,0,0,1,1,4,1,8,484,239,288,20,35,69,6,6,32,2,4.3125,6.182084907,5.476463552,5.66296048,2.995732274,3.555348061,4.234106505,1.791759469,1.791759469,3.465735903,0.693147181,1.461517782
0,2,1,0,0,0,1,1,4,1,8,985,501,493,7,49,116,15,14,29,27,11.6,6.892641641,6.216606101,6.200509174,1.945910149,3.891820298,4.753590191,2.708050201,2.63905733,3.36729583,3.295836866,2.451005098
0,2,1,0,0,0,1,1,3,0,8,523,351,382,18,39,61,15,15,32,11,12.2,6.259581464,5.860786223,5.945420609,2.890371758,3.663561646,4.110873864,2.708050201,2.708050201,3.465735903,2.397895273,2.501435952
1,2,1,0,0,0,1,1,4,1,8,872,371,423,9,31,31,5,3,29,5,3.444444444,6.770789424,5.916202063,6.047372179,2.197224577,3.433987204,3.433987204,1.609437912,1.098612289,3.36729583,1.609437912,1.236762627
1,5,0,0,0,1,1,1,6,1,6,1895,458,490,6,42,123,12,8,37,2,7.6875,7.546974118,6.126869184,6.194405391,1.791759469,3.737669618,4.812184355,2.48490665,2.079441542,3.610917913,0.693147181,2.039595633
1,5,0,0,0,1,1,1,7,1,5,2519,425,500,9,87,276,12,8,21,7,9.517241379,7.831617276,6.052089169,6.214608098,2.197224577,4.465908119,5.620400866,2.48490665,2.079441542,3.044522438,1.945910149,2.253105036
0,5,0,0,0,1,0,1,1,0,8,1957,630,744,0,45,104,10,10,31,5,6.5,7.579167967,6.445719819,6.612041035,,3.80666249,4.644390899,2.302585093,2.302585093,3.433987204,1.609437912,1.871802177
1,2,1,0,0,0,1,1,5,1,8,821,422,464,7,62,97,11,7,29,4,6.466666667,6.710523109,6.045005314,6.139884552,1.945910149,4.127134385,4.574710979,2.397895273,1.945910149,3.36729583,1.386294361,1.866660777
0,2,1,0,0,0,0,1,2,1,8,536,332,331,18,28,49,12,5,32,7,9.8,6.284134161,5.805134969,5.802118375,2.890371758,3.33220451,3.891820298,2.48490665,1.609437912,3.465735903,1.945910149,2.282382386
0,5,0,0,0,1,0,1,1,0,8,902,193,255,40,24,21.5,13,13,31,5,5.375,6.80461452,5.262690189,5.541263545,3.688879454,3.17805383,3.068052935,2.564949357,2.564949357,3.433987204,1.609437912,1.681758574
0,5,0,0,0,1,0,2,3,0,8,974,361,403,7,25,32,6,6,29,1,4.571428571,6.881411304,5.888877958,5.998936562,1.945910149,3.218875825,3.465735903,1.791759469,1.791759469,3.36729583,0,1.519825754
1,2,1,0,0,0,0,1,5,0,6,450,262,287,24,79,220.5,15,7,31,0,5.95945946,6.109247583,5.568344504,5.659482216,3.17805383,4.369447852,5.395897695,2.708050201,1.945910149,3.433987204,,1.784979782
0,2,1,0,0,0,1,1,2,0,1,845,236,271,26,75,196,12,11,30,4,8.166666667,6.739336627,5.463831805,5.602118821,3.258096538,4.317488114,5.278114659,2.48490665,2.397895273,3.401197382,1.386294361,2.100060829
0,3,0,1,0,0,1,1,4,1,8,565,375,438,7,35,71,10,8,29,6,5.916666667,6.336825731,5.926926026,6.08221891,1.945910149,3.555348061,4.262679877,2.302585093,2.079441542,3.36729583,1.791759469,1.777773227
0,5,0,0,0,1,0,1,1,1,5,434,202,186,35,75,218,28,15,30,8,16.76923077,6.073044534,5.308267697,5.225746674,3.555348061,4.317488114,5.384495063,3.33220451,2.708050201,3.401197382,2.079441542,2.819545705
1,5,0,0,0,1,1,1,4,0,8,694,238,262,29,39,92,20,20,33,4,15.33333333,6.542471961,5.472270674,5.568344504,3.36729583,3.663561646,4.521788577,2.995732274,2.995732274,3.496507561,1.386294361,2.730029108
0,2,1,0,0,0,1,1,4,0,2,547,306,348,17,59,102,12,3,32,14,5.666666667,6.304448802,5.723585102,5.85220248,2.833213344,4.077537444,4.624972813,2.48490665,1.098612289,3.465735903,2.63905733,1.734601055
1,4,0,0,1,0,0,1,3,0,9,625,348,402,0,63,92,11,10,31,11,7.076923077,6.43775165,5.85220248,5.996452089,,4.143134726,4.521788577,2.397895273,2.302585093,3.433987204,2.397895273,1.95683922
1,2,1,0,0,0,1,1,1,1,8,641,426,413,22,122,219,9,7,21,5,6.84375,6.463029457,6.054439346,6.023447593,3.091042453,4.804021045,5.38907173,2.197224577,1.945910149,3.044522438,1.609437912,1.923335827
1,5,0,0,0,1,0,1,1,1,8,538,152,197,48,22,31,5,3,28,1,3.444444444,6.28785856,5.023880521,5.283203729,3.871201011,3.091042453,3.433987204,1.609437912,1.098612289,3.33220451,0,1.236762627
0,2,1,0,0,0,1,1,7,1,9,1335,675,726,2,52,101,21,15,31,12,16.83333333,7.196686571,6.514712691,6.587550015,0.693147181,3.951243719,4.615120517,3.044522438,2.708050201,3.433987204,2.48490665,2.823361048
1,2,1,0,0,0,1,1,4,1,8,522,307,321,28,29,32,10,5,29,4,6.4,6.257667588,5.726847748,5.771441123,3.33220451,3.36729583,3.465735903,2.302585093,1.609437912,3.36729583,1.386294361,1.85629799
1,4,0,0,1,0,1,1,7,1,6,1434,449,485,4,60,129,13,5,37,4,8.0625,7.268223021,6.107022888,6.184148891,1.386294361,4.094344562,4.859812404,2.564949357,1.609437912,3.610917913,1.386294361,2.087223682
0,5,0,0,0,1,1,1,4,0,1,1131,284,342,20,79,251,8,6,31,5,5.837209302,7.030857476,5.648974238,5.834810737,2.995732274,4.369447852,5.525452939,2.079441542,1.791759469,3.433987204,1.609437912,1.764252823
1,5,0,0,0,1,1,1,4,0,8,973,502,496,5,52,53,12,12,29,8,4.416666667,6.880384082,6.21860012,6.206575927,1.609437912,3.951243719,3.970291914,2.48490665,2.48490665,3.36729583,2.079441542,1.485385264
1,4,0,0,1,0,1,1,5,1,8,347,252,326,21,58,127,40,9,34,13,9.071428571,5.84932478,5.529429088,5.786897381,3.044522438,4.060443011,4.844187086,3.688879454,2.197224577,3.526360525,2.564949357,2.205129757
1,5,0,0,0,1,1,1,4,0,8,1360,524,521,0,27,33,7,6,31,1,5.5,7.215239979,6.261491684,6.255750042,,3.295836866,3.496507561,1.945910149,1.791759469,3.433987204,0,1.704748092
1,3,0,1,0,0,0,1,1,0,8,384,274,350,14,20,20,15,15,31,6,10,5.950642553,5.613128106,5.857933154,2.63905733,2.995732274,2.995732274,2.708050201,2.708050201,3.433987204,1.791759469,2.302585093
0,5,0,0,0,1,0,1,6,1,8,1793,753,778,0,15,15,15,15,37,5,15,7.491645474,6.624065228,6.656726524,,2.708050201,2.708050201,2.708050201,2.708050201,3.610917913,1.609437912,2.708050201
0,3,0,1,0,0,1,1,5,1,8,962,437,517,0,36,54,10,10,28,6,5.4,6.869014451,6.079933195,6.248042875,,3.583518938,3.988984047,2.302585093,2.302585093,3.33220451,1.791759469,1.686398954
0,5,0,0,0,1,0,1,1,1,0,1823,195,257,36,108,682,25,10,29,12,12.4,7.508238775,5.272999559,5.549076085,3.583518938,4.682131227,6.525029658,3.218875825,2.302585093,3.36729583,2.48490665,2.517696473
1,5,0,0,0,1,1,1,4,1,3,1054,319,379,24,71,197,20,15,37,9,14.07142857,6.960347729,5.765191103,5.937536205,3.17805383,4.262679877,5.283203729,2.995732274,2.708050201,3.610917913,2.197224577,2.644146399
1,5,0,0,0,1,0,1,1,1,0,0,147,186,52,71,99,6,5,31,5,4.5,,4.990432587,5.225746674,3.951243719,4.262679877,4.59511985,1.791759469,1.609437912,3.433987204,1.609437912,1.504077397
0,5,0,0,0,1,1,1,2,1,8,868,382,435,8,66,109,20,15,30,8,8.384615385,6.766191715,5.945420609,6.075346031,2.079441542,4.189654742,4.691347882,2.995732274,2.708050201,3.401197382,2.079441542,2.126398525
1,5,0,0,0,1,1,1,4,1,8,548,197,244,22,64,81,7,5,28,1,4.5,6.306275287,5.283203729,5.497168225,3.091042453,4.158883083,4.394449155,1.945910149,1.609437912,3.33220451,0,1.504077397
0,5,0,0,0,1,1,1,3,1,8,868,382,435,8,46,66,10,5,28,11,4.4,6.766191715,5.945420609,6.075346031,2.079441542,3.828641396,4.189654742,2.302585093,1.609437912,3.33220451,2.397895273,1.481604541
1,4,0,0,1,0,0,1,1,1,8,448,231,348,25,29,52,11,10,36,2,8.666666667,6.104793232,5.442417711,5.85220248,3.218875825,3.36729583,3.951243719,2.397895273,2.302585093,3.583518938,0.693147181,2.159484249
1,2,1,0,0,0,1,1,4,0,8,1896,394,488,9,57,102,10,10,17,3,7.846153846,7.547501683,5.976350909,6.190315406,2.197224577,4.043051268,4.624972813,2.302585093,2.302585093,2.833213344,1.098612289,2.060023456
1,3,0,1,0,0,1,1,4,0,8,490,324,353,17,25,27,6,4,28,5,4.5,6.194405391,5.780743516,5.866468057,2.833213344,3.218875825,3.295836866,1.791759469,1.386294361,3.33220451,1.609437912,1.504077397
1,3,0,1,0,0,0,1,2,0,1,406,235,275,26,70,175,15,10,28,9,9.722222222,6.00635316,5.459585514,5.616771098,3.258096538,4.248495242,5.164785974,2.708050201,2.302585093,3.33220451,2.197224577,2.274414216
0,5,0,0,0,1,1,1,5,1,3,3142,527,681,3,56,91,10,6,28,2,5.6875,8.052614819,6.267200549,6.523562306,1.098612289,4.025351691,4.510859507,2.302585093,1.791759469,3.33220451,0.693147181,1.738270784
0,2,1,0,0,0,1,1,4,0,8,441,333,328,22,31,45,20,20,37,11,11.25,6.089044875,5.80814249,5.793013608,3.091042453,3.433987204,3.80666249,2.995732274,2.995732274,3.610917913,2.397895273,2.420368129
0,5,0,0,0,1,1,1,6,1,8,2262,878,898,0,18,32,17,17,29,5,16,7.724004657,6.777646594,6.800170068,,2.890371758,3.465735903,2.833213344,2.833213344,3.36729583,1.609437912,2.772588722
0,4,0,0,1,0,0,1,6,1,8,658,390,471,7,25,30,13,13,29,7,7.5,6.489204931,5.966146739,6.154858094,1.945910149,3.218875825,3.401197382,2.564949357,2.564949357,3.36729583,1.945910149,2.014903021
